I_1436840,D,11,1103,Ciencias Naturales,1,Procesos químicos,Explicación de fenómenos-Procesos químicos,"Modela fenómenos de la naturaleza basado en el análisis de variables, la relación entre dos o más conceptos del conocimiento científico y de la evidencia derivada de investigaciones científicas.",Identifica y usa modelos químicos para comprender fenómenos particulares de la naturaleza.,Muy Difícil,"25,00%","12,50%","0,00%","37,50%","25,00%","25,00%"
I_1682030,D,11,1103,Ciencias Naturales,1,Procesos químicos,Indagación-Procesos químicos,Deriva conclusiones para algunos fenómenos de la naturaleza basándose en conocimientos científicos y en la evidencia de su propia investigación y de la de otros.,"Hace predicciones basado en información, patrones y regularidades.",Dificultad Moderada,"62,50%","12,50%","0,00%","25,00%","0,00%","62,50%"
I_1571606,D,11,1103,Ciencias Naturales,1,Procesos químicos,Indagación-Procesos químicos,Observa y relaciona patrones en los datos para evaluar las predicciones.,"Interpreta y analiza datos representados en texto, gráficas, dibujos, diagramas o tablas.",Difícil,"50,00%","12,50%","12,50%","0,00%","25,00%","50,00%"
I_1571591,D,11,1103,Ciencias Naturales,1,Procesos químicos,Indagación-Procesos químicos,Observa y relaciona patrones en los datos para evaluar las predicciones.,"Interpreta y analiza datos representados en texto, gráficas, dibujos, diagramas o tablas.",Difícil,"50,00%","12,50%","12,50%","0,00%","25,00%","50,00%"
I_1502022,B,11,1103,Ciencias Naturales,1,Procesos químicos,Uso comprensivo del conocimiento científico-Procesos químicos,Asocia fenómenos naturales con conceptos propios del conocimiento científico.,Diferencia distintos tipos de reacciones químicas y realiza de manera adecuada cálculos teniendo en cuenta la ley de conservación de la masa y carga.,Dificultad Moderada,"62,50%","12,50%","12,50%","62,50%","0,00%","12,50%"
I_1501480,D,11,1103,Ciencias Naturales,1,Procesos químicos,Uso comprensivo del conocimiento científico-Procesos químicos,Asocia fenómenos naturales con conceptos propios del conocimiento científico.,Establece relaciones entre las propiedades y estructura de la materia con la formación de iones y moléculas.,Difícil,"50,00%","12,50%","12,50%","12,50%","12,50%","50,00%"
I_1437581,A,11,1103,Ciencias Naturales,1,Procesos vivos,Indagación-Procesos vivos,Comprende que a partir de la investigación científica se construyen explicaciones sobre el mundo natural.,Reconoce la importancia de la evidencia para comprender fenómenos naturales.,Difícil,"50,00%","12,50%","50,00%","12,50%","0,00%","25,00%"
I_1502883,A,11,1103,Ciencias Naturales,1,Procesos vivos,Indagación-Procesos vivos,Utiliza algunas habilidades de pensamiento y de procedimiento para evaluar predicciones.,Diseña experimentos para dar respuesta a sus preguntas.,Dificultad Moderada,"62,50%","12,50%","62,50%","0,00%","25,00%","0,00%"
I_1892289,D,11,1103,Ciencias Naturales,1,Procesos vivos,Indagación-Procesos vivos,Utiliza algunas habilidades de pensamiento y de procedimiento para evaluar predicciones.,Diseña experimentos para dar respuesta a sus preguntas.,Difícil,"50,00%","12,50%","12,50%","0,00%","25,00%","50,00%"
I_1569656,D,11,1103,Ciencias Naturales,1,Procesos vivos,Indagación-Procesos vivos,Observa y relaciona patrones en los datos para evaluar las predicciones.,"Interpreta y analiza datos representados en texto, gráficas, dibujos, diagramas o tablas.",Dificultad Moderada,"62,50%","12,50%","0,00%","0,00%","25,00%","62,50%"
I_1569619,D,11,1103,Ciencias Naturales,1,Procesos vivos,Indagación-Procesos vivos,Observa y relaciona patrones en los datos para evaluar las predicciones.,"Interpreta y analiza datos representados en texto, gráficas, dibujos, diagramas o tablas.",Fácil,"87,50%","12,50%","0,00%","0,00%","0,00%","87,50%"
I_1503339,B,11,1103,Ciencias Naturales,1,Procesos vivos,Uso comprensivo del conocimiento científico-Procesos vivos,Asocia fenómenos naturales con conceptos propios del conocimiento científico.,Establece relaciones entre fenómenos biológicos para comprender la dinámica de lo vivo.,Difícil,"50,00%","12,50%","25,00%","50,00%","12,50%","0,00%"
I_1503189,B,11,1103,Ciencias Naturales,1,Procesos vivos,Uso comprensivo del conocimiento científico-Procesos vivos,Identifica las características de algunos fenómenos de la naturaleza basado en el análisis de información y conceptos propios del conocimiento científico.,Identifica características de algunos procesos que se dan al interior de los ecosistemas para comprender la dinámica que se dan a su interior.,Dificultad Moderada,"62,50%","12,50%","12,50%","62,50%","12,50%","0,00%"
I_1896171,A,6,601,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Explicación de fenómenos-Ciencia, tecnología y sociedad","Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Muy Difícil,"22,22%","0,00%","22,22%","22,22%","18,52%","37,04%"
I_1896045,C,6,601,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Explicación de fenómenos-Ciencia, tecnología y sociedad","Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Muy Difícil,"22,22%","3,70%","37,04%","22,22%","22,22%","14,81%"
I_1896181,B,6,601,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Explicación de fenómenos-Ciencia, tecnología y sociedad","Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Muy Difícil,"29,63%","0,00%","11,11%","29,63%","33,33%","25,93%"
I_1896198,C,6,601,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Indagación-Ciencia, tecnología y sociedad","Comprende que el conocimiento científico es una construcción humana y social que se transforma y se reconstruye continuamente a través de la investigación, respondiendo a momentos históricos.","Propone preguntas y explicaciones acerca de seres vivos, sistemas, procesos y fenómenos naturales, incluyendo los que tienen incidencia social, a partir de la información científica disponible.",Muy Difícil,"29,63%","7,41%","25,93%","33,33%","29,63%","3,70%"
I_1896203,A,6,601,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Indagación-Ciencia, tecnología y sociedad","Diseña y evalúa procedimientos experimentales en contextos naturales y ambientales; además, comunica resultados que permiten dar respuesta a preguntas e hipótesis.","Utiliza diversas formas de representación para comunicar los resultados y plantear conclusiones derivadas de una investigación científica, referida a contextos naturales y ambientales.",Difícil,"51,85%","3,70%","51,85%","11,11%","22,22%","11,11%"
I_1895922,B,6,601,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Uso comprensivo del conocimiento científico-Ciencia, tecnología y sociedad","Reconoce y establece las interacciones que ocurren dentro o entre estructuras, sistemas o ciclos asociados a los seres vivos, a los objetos inertes o al entorno.","Reconoce las leyes, teorías, principios y conceptos que permiten realizar inferencias respecto a los fenómenos que ocurren en una situación problema.",Dificultad Moderada,"59,26%","0,00%","25,93%","59,26%","14,81%","0,00%"
I_1895939,C,6,601,Ciencias Naturales y Educación Ambiental,1,Entorno físico,Explicación de fenómenos-Entorno físico,"Explica cómo ocurren algunos fenómenos asociados a las ciencias naturales y situaciones o problemáticas ambientales a partir de las relaciones causales que se establecen en las leyes, teorías, modelos y conceptos de las ciencias naturales y de la dimensión ambiental.","Explica fenómenos asociados a las ciencias naturales y situaciones o problemáticas ambientales a partir de las relaciones causales establecidas en las leyes, teorías, modelos y conceptos de las ciencias naturales y de la dimensión ambiental haciendo uso explícito de modelos icónicos.",Muy Difícil,"33,33%","0,00%","18,52%","40,74%","33,33%","7,41%"
I_1895947,C,6,601,Ciencias Naturales y Educación Ambiental,1,Entorno físico,Explicación de fenómenos-Entorno físico,"Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Muy Difícil,"11,11%","3,70%","25,93%","37,04%","11,11%","22,22%"
I_1895967,C,6,601,Ciencias Naturales y Educación Ambiental,1,Entorno físico,Explicación de fenómenos-Entorno físico,"Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Muy Difícil,"18,52%","7,41%","37,04%","29,63%","18,52%","7,41%"
I_1896215,C,6,601,Ciencias Naturales y Educación Ambiental,1,Entorno físico,Indagación-Entorno físico,"Diseña y evalúa procedimientos experimentales en contextos naturales y ambientales; además, comunica resultados que permiten dar respuesta a preguntas e hipótesis.","Utiliza diversas formas de representación para comunicar los resultados y plantear conclusiones derivadas de una investigación científica, referida a contextos naturales y ambientales.",Muy Difícil,"11,11%","3,70%","44,44%","25,93%","11,11%","14,81%"
I_1896221,D,6,601,Ciencias Naturales y Educación Ambiental,1,Entorno físico,Uso comprensivo del conocimiento científico-Entorno físico,"Reconoce y establece las interacciones que ocurren dentro o entre estructuras, sistemas o ciclos asociados a los seres vivos, a los objetos inertes o al entorno.","Reconoce las leyes, teorías, principios y conceptos que permiten realizar inferencias respecto a los fenómenos que ocurren en una situación problema.",Muy Difícil,"18,52%","7,41%","29,63%","22,22%","22,22%","18,52%"
I_1895985,D,6,601,Ciencias Naturales y Educación Ambiental,1,Entorno físico,Uso comprensivo del conocimiento científico-Entorno físico,"Reconoce, compara y clasifica seres vivos, entornos, sistemas, materiales y objetos de acuerdo con sus características.","Compara y clasifica seres vivos, entornos, sistemas, materiales u objetos de acuerdo con un conjunto de criterios.",Muy Difícil,"22,22%","3,70%","25,93%","22,22%","25,93%","22,22%"
I_1896231,A,6,601,Ciencias Naturales y Educación Ambiental,1,Entorno físico,Uso comprensivo del conocimiento científico-Entorno físico,"Reconoce y establece las interacciones que ocurren dentro o entre estructuras, sistemas o ciclos asociados a los seres vivos, a los objetos inertes o al entorno.","Reconoce las leyes, teorías, principios y conceptos que permiten realizar inferencias respecto a los fenómenos que ocurren en una situación problema.",Difícil,"40,74%","0,00%","40,74%","11,11%","40,74%","7,41%"
I_1896003,C,6,601,Ciencias Naturales y Educación Ambiental,1,Entorno vivo,Explicación de fenómenos-Entorno vivo,"Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Muy Difícil,"22,22%","0,00%","33,33%","14,81%","22,22%","29,63%"
I_1896099,C,6,601,Ciencias Naturales y Educación Ambiental,1,Entorno vivo,Explicación de fenómenos-Entorno vivo,"Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Dificultad Moderada,"55,56%","0,00%","22,22%","7,41%","55,56%","14,81%"
I_1896074,B,6,601,Ciencias Naturales y Educación Ambiental,1,Entorno vivo,Explicación de fenómenos-Entorno vivo,"Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Argumenta acerca de la admisibilidad y de la aceptabilidad de una afirmación a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.",Muy Difícil,"22,22%","0,00%","33,33%","22,22%","14,81%","29,63%"
I_1896062,C,6,601,Ciencias Naturales y Educación Ambiental,1,Entorno vivo,Indagación-Entorno vivo,"Comprende que el conocimiento científico es una construcción humana y social que se transforma y se reconstruye continuamente a través de la investigación, respondiendo a momentos históricos.","Propone preguntas y explicaciones acerca de seres vivos, sistemas, procesos y fenómenos naturales, incluyendo los que tienen incidencia social, a partir de la información científica disponible.",Muy Difícil,"33,33%","7,41%","37,04%","7,41%","33,33%","14,81%"
I_1896083,B,6,601,Ciencias Naturales y Educación Ambiental,1,Entorno vivo,Indagación-Entorno vivo,"Diseña y evalúa procedimientos experimentales en contextos naturales y ambientales; además, comunica resultados que permiten dar respuesta a preguntas e hipótesis.","Utiliza diversas formas de representación para comunicar los resultados y plantear conclusiones derivadas de una investigación científica, referida a contextos naturales y ambientales.",Muy Difícil,"29,63%","0,00%","33,33%","29,63%","25,93%","11,11%"
I_1896058,B,6,601,Ciencias Naturales y Educación Ambiental,1,Entorno vivo,Indagación-Entorno vivo,"Comprende que el conocimiento científico es una construcción humana y social que se transforma y se reconstruye continuamente a través de la investigación, respondiendo a momentos históricos.","Propone preguntas y explicaciones acerca de seres vivos, sistemas, procesos y fenómenos naturales, incluyendo los que tienen incidencia social, a partir de la información científica disponible.",Muy Difícil,"14,81%","0,00%","14,81%","14,81%","40,74%","29,63%"
I_1896027,C,6,601,Ciencias Naturales y Educación Ambiental,1,Entorno vivo,Uso comprensivo del conocimiento científico-Entorno vivo,"Reconoce, compara y clasifica seres vivos, entornos, sistemas, materiales y objetos de acuerdo con sus características.","Identifica seres vivos, entornos, sistemas, materiales y objetos de acuerdo con su estructura, función, uso u otra característica dada.",Muy Difícil,"25,93%","0,00%","7,41%","48,15%","25,93%","18,52%"
I_1896171,A,6,602,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Explicación de fenómenos-Ciencia, tecnología y sociedad","Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Muy Difícil,"33,33%","0,00%","33,33%","0,00%","33,33%","33,33%"
I_1896045,C,6,602,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Explicación de fenómenos-Ciencia, tecnología y sociedad","Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Dificultad Moderada,"66,67%","0,00%","0,00%","33,33%","66,67%","0,00%"
I_1896181,B,6,602,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Explicación de fenómenos-Ciencia, tecnología y sociedad","Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Dificultad Moderada,"66,67%","0,00%","0,00%","66,67%","0,00%","33,33%"
I_1896198,C,6,602,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Indagación-Ciencia, tecnología y sociedad","Comprende que el conocimiento científico es una construcción humana y social que se transforma y se reconstruye continuamente a través de la investigación, respondiendo a momentos históricos.","Propone preguntas y explicaciones acerca de seres vivos, sistemas, procesos y fenómenos naturales, incluyendo los que tienen incidencia social, a partir de la información científica disponible.",Muy Difícil,"33,33%","33,33%","0,00%","0,00%","33,33%","33,33%"
I_1896203,A,6,602,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Indagación-Ciencia, tecnología y sociedad","Diseña y evalúa procedimientos experimentales en contextos naturales y ambientales; además, comunica resultados que permiten dar respuesta a preguntas e hipótesis.","Utiliza diversas formas de representación para comunicar los resultados y plantear conclusiones derivadas de una investigación científica, referida a contextos naturales y ambientales.",Muy Fácil,"100,00%","0,00%","100,00%","0,00%","0,00%","0,00%"
I_1895922,B,6,602,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Uso comprensivo del conocimiento científico-Ciencia, tecnología y sociedad","Reconoce y establece las interacciones que ocurren dentro o entre estructuras, sistemas o ciclos asociados a los seres vivos, a los objetos inertes o al entorno.","Reconoce las leyes, teorías, principios y conceptos que permiten realizar inferencias respecto a los fenómenos que ocurren en una situación problema.",Dificultad Moderada,"66,67%","0,00%","33,33%","66,67%","0,00%","0,00%"
I_1895939,C,6,602,Ciencias Naturales y Educación Ambiental,1,Entorno físico,Explicación de fenómenos-Entorno físico,"Explica cómo ocurren algunos fenómenos asociados a las ciencias naturales y situaciones o problemáticas ambientales a partir de las relaciones causales que se establecen en las leyes, teorías, modelos y conceptos de las ciencias naturales y de la dimensión ambiental.","Explica fenómenos asociados a las ciencias naturales y situaciones o problemáticas ambientales a partir de las relaciones causales establecidas en las leyes, teorías, modelos y conceptos de las ciencias naturales y de la dimensión ambiental haciendo uso explícito de modelos icónicos.",Muy Difícil,"33,33%","0,00%","0,00%","66,67%","33,33%","0,00%"
I_1895947,C,6,602,Ciencias Naturales y Educación Ambiental,1,Entorno físico,Explicación de fenómenos-Entorno físico,"Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Muy Difícil,"0,00%","0,00%","66,67%","0,00%","0,00%","33,33%"
I_1895967,C,6,602,Ciencias Naturales y Educación Ambiental,1,Entorno físico,Explicación de fenómenos-Entorno físico,"Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Muy Difícil,"33,33%","0,00%","0,00%","0,00%","33,33%","66,67%"
I_1896215,C,6,602,Ciencias Naturales y Educación Ambiental,1,Entorno físico,Indagación-Entorno físico,"Diseña y evalúa procedimientos experimentales en contextos naturales y ambientales; además, comunica resultados que permiten dar respuesta a preguntas e hipótesis.","Utiliza diversas formas de representación para comunicar los resultados y plantear conclusiones derivadas de una investigación científica, referida a contextos naturales y ambientales.",Muy Difícil,"0,00%","33,33%","0,00%","66,67%","0,00%","0,00%"
I_1896221,D,6,602,Ciencias Naturales y Educación Ambiental,1,Entorno físico,Uso comprensivo del conocimiento científico-Entorno físico,"Reconoce y establece las interacciones que ocurren dentro o entre estructuras, sistemas o ciclos asociados a los seres vivos, a los objetos inertes o al entorno.","Reconoce las leyes, teorías, principios y conceptos que permiten realizar inferencias respecto a los fenómenos que ocurren en una situación problema.",Dificultad Moderada,"66,67%","0,00%","0,00%","0,00%","33,33%","66,67%"
I_1895985,D,6,602,Ciencias Naturales y Educación Ambiental,1,Entorno físico,Uso comprensivo del conocimiento científico-Entorno físico,"Reconoce, compara y clasifica seres vivos, entornos, sistemas, materiales y objetos de acuerdo con sus características.","Compara y clasifica seres vivos, entornos, sistemas, materiales u objetos de acuerdo con un conjunto de criterios.",Muy Difícil,"0,00%","0,00%","33,33%","66,67%","0,00%","0,00%"
I_1896231,A,6,602,Ciencias Naturales y Educación Ambiental,1,Entorno físico,Uso comprensivo del conocimiento científico-Entorno físico,"Reconoce y establece las interacciones que ocurren dentro o entre estructuras, sistemas o ciclos asociados a los seres vivos, a los objetos inertes o al entorno.","Reconoce las leyes, teorías, principios y conceptos que permiten realizar inferencias respecto a los fenómenos que ocurren en una situación problema.",Muy Difícil,"0,00%","33,33%","0,00%","0,00%","66,67%","0,00%"
I_1896003,C,6,602,Ciencias Naturales y Educación Ambiental,1,Entorno vivo,Explicación de fenómenos-Entorno vivo,"Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Dificultad Moderada,"66,67%","0,00%","33,33%","0,00%","66,67%","0,00%"
I_1896099,C,6,602,Ciencias Naturales y Educación Ambiental,1,Entorno vivo,Explicación de fenómenos-Entorno vivo,"Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Dificultad Moderada,"66,67%","0,00%","33,33%","0,00%","66,67%","0,00%"
I_1896074,B,6,602,Ciencias Naturales y Educación Ambiental,1,Entorno vivo,Explicación de fenómenos-Entorno vivo,"Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Argumenta acerca de la admisibilidad y de la aceptabilidad de una afirmación a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.",Muy Difícil,"0,00%","0,00%","33,33%","0,00%","33,33%","33,33%"
I_1896062,C,6,602,Ciencias Naturales y Educación Ambiental,1,Entorno vivo,Indagación-Entorno vivo,"Comprende que el conocimiento científico es una construcción humana y social que se transforma y se reconstruye continuamente a través de la investigación, respondiendo a momentos históricos.","Propone preguntas y explicaciones acerca de seres vivos, sistemas, procesos y fenómenos naturales, incluyendo los que tienen incidencia social, a partir de la información científica disponible.",Muy Difícil,"0,00%","0,00%","66,67%","33,33%","0,00%","0,00%"
I_1896083,B,6,602,Ciencias Naturales y Educación Ambiental,1,Entorno vivo,Indagación-Entorno vivo,"Diseña y evalúa procedimientos experimentales en contextos naturales y ambientales; además, comunica resultados que permiten dar respuesta a preguntas e hipótesis.","Utiliza diversas formas de representación para comunicar los resultados y plantear conclusiones derivadas de una investigación científica, referida a contextos naturales y ambientales.",Muy Difícil,"33,33%","0,00%","33,33%","33,33%","0,00%","33,33%"
I_1896058,B,6,602,Ciencias Naturales y Educación Ambiental,1,Entorno vivo,Indagación-Entorno vivo,"Comprende que el conocimiento científico es una construcción humana y social que se transforma y se reconstruye continuamente a través de la investigación, respondiendo a momentos históricos.","Propone preguntas y explicaciones acerca de seres vivos, sistemas, procesos y fenómenos naturales, incluyendo los que tienen incidencia social, a partir de la información científica disponible.",Muy Difícil,"33,33%","0,00%","33,33%","33,33%","33,33%","0,00%"
I_1896027,C,6,602,Ciencias Naturales y Educación Ambiental,1,Entorno vivo,Uso comprensivo del conocimiento científico-Entorno vivo,"Reconoce, compara y clasifica seres vivos, entornos, sistemas, materiales y objetos de acuerdo con sus características.","Identifica seres vivos, entornos, sistemas, materiales y objetos de acuerdo con su estructura, función, uso u otra característica dada.",Muy Difícil,"33,33%","33,33%","33,33%","0,00%","33,33%","0,00%"
I_1896171,A,6,602,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Explicación de fenómenos-Ciencia, tecnología y sociedad","Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Muy Difícil,"33,33%","0,00%","33,33%","0,00%","33,33%","33,33%"
I_1896045,C,6,602,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Explicación de fenómenos-Ciencia, tecnología y sociedad","Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Dificultad Moderada,"66,67%","0,00%","0,00%","33,33%","66,67%","0,00%"
I_1896181,B,6,602,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Explicación de fenómenos-Ciencia, tecnología y sociedad","Argumenta las afirmaciones sobre fenómenos, sistemas, estructuras y modelos que permiten analizar, interpretar, proponer y dar solución a una situación problema, además de la admisibilidad y de la aceptabilidad de estas propuestas de solución a partir de las leyes, teorías, modelos y conceptos de las ciencias naturales en contextos naturales y ambientales.","Explica las funciones, propósitos y usos de un sistema, o partes del mismo, en la solución de una situación problema en contextos naturales y ambientales.",Dificultad Moderada,"66,67%","0,00%","0,00%","66,67%","0,00%","33,33%"
I_1896198,C,6,602,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Indagación-Ciencia, tecnología y sociedad","Comprende que el conocimiento científico es una construcción humana y social que se transforma y se reconstruye continuamente a través de la investigación, respondiendo a momentos históricos.","Propone preguntas y explicaciones acerca de seres vivos, sistemas, procesos y fenómenos naturales, incluyendo los que tienen incidencia social, a partir de la información científica disponible.",Muy Difícil,"33,33%","33,33%","0,00%","0,00%","33,33%","33,33%"
I_1896203,A,6,602,Ciencias Naturales y Educación Ambiental,1,"Ciencia, tecnología y sociedad","Indagación-Ciencia, tecnología y sociedad","Diseña y evalúa procedimientos experimentales en contextos naturales y ambientales; además, comunica resultados que permiten dar respuesta a preguntas e hipótesis.","Utiliza diversas formas de representación para comunicar los resultados y plantear conclusiones derivadas de una investigación científica, referida a contextos naturales y ambientales.",Muy Fácil,"100,00%","0,00%","100,00%","0,00%","0,00%","0,00%"
